object_type,object_id,result_id,algorithm_id,run_id,dataset_id,phase_key,status,experiment_domain,actual_execution_class,graph_policy,graph_fingerprint,benchmark_contract_id,benchmark_mask_bank_id,current_experiment_id,suggested_experiment_id,user_approved_experiment_id,reason
result,2cc9cbea-4608-4230-a26a-9f3418eae6ce,2cc9cbea-4608-4230-a26a-9f3418eae6ce,stgcn,8c3eaad9-4a5b-4eb1-9b70-ba5e09d66d6a,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,92661fd0-5043-494c-8e17-da6427233d2a,5e774982-0aee-4475-97b6-035c21712054,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,abdb28e9-fba4-4de7-b06d-88e8996fa09b,abdb28e9-fba4-4de7-b06d-88e8996fa09b,stgcn,8c3eaad9-4a5b-4eb1-9b70-ba5e09d66d6a,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,92661fd0-5043-494c-8e17-da6427233d2a,5e774982-0aee-4475-97b6-035c21712054,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,dfe8cfaf-0ef9-4679-bd8c-00fac189ed7e,dfe8cfaf-0ef9-4679-bd8c-00fac189ed7e,stgcn,abee8b75-b7b1-42f5-9b38-4325355555d0,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,799d41fa-99d6-476f-a540-ad6ad816c66f,799d41fa-99d6-476f-a540-ad6ad816c66f,stgcn,abee8b75-b7b1-42f5-9b38-4325355555d0,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,1040ba3f-42f8-4069-a740-05d86b8c8966,1040ba3f-42f8-4069-a740-05d86b8c8966,stgcn,abee8b75-b7b1-42f5-9b38-4325355555d0,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,18e83d2b-7d13-4c69-b6d0-c085e35aebc5,18e83d2b-7d13-4c69-b6d0-c085e35aebc5,stgcn,abee8b75-b7b1-42f5-9b38-4325355555d0,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,5a981441-e2eb-4196-a643-c61e0908d1b3,5a981441-e2eb-4196-a643-c61e0908d1b3,stgcn,abee8b75-b7b1-42f5-9b38-4325355555d0,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,341571bc-820f-4df7-9cf5-99a53658b15b,341571bc-820f-4df7-9cf5-99a53658b15b,stgcn,b35c792c-8dd5-4980-8c76-c66eb7094b9f,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,7abdaf0a-a192-4bf1-b437-badb24ae6399,7abdaf0a-a192-4bf1-b437-badb24ae6399,stgcn,b35c792c-8dd5-4980-8c76-c66eb7094b9f,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,ea3664e1-54be-4301-8ed9-8c60e8a1275e,ea3664e1-54be-4301-8ed9-8c60e8a1275e,stgcn,b35c792c-8dd5-4980-8c76-c66eb7094b9f,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,5fc2ad35-5a80-4b19-96f5-abcde0734712,5fc2ad35-5a80-4b19-96f5-abcde0734712,stgcn,b35c792c-8dd5-4980-8c76-c66eb7094b9f,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,ee8f093a-cb05-4d92-afab-e2e157139eb9,ee8f093a-cb05-4d92-afab-e2e157139eb9,stgcn,b35c792c-8dd5-4980-8c76-c66eb7094b9f,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,11f96c2b-d6f1-4715-87ea-9415282e74b5,11f96c2b-d6f1-4715-87ea-9415282e74b5,stgcn,9f797bde-58b9-4c90-933d-28ad6b38baf8,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,2c3faca8-77b0-4449-ae09-1b5f09e8b453,2c3faca8-77b0-4449-ae09-1b5f09e8b453,stgcn,9f797bde-58b9-4c90-933d-28ad6b38baf8,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,c09b10a3-9975-4aa6-bc1d-fcef986305ac,c09b10a3-9975-4aa6-bc1d-fcef986305ac,stgcn,9f797bde-58b9-4c90-933d-28ad6b38baf8,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,162a7389-f3ed-4e97-a94d-5e2b7310d4f8,162a7389-f3ed-4e97-a94d-5e2b7310d4f8,stgcn,9f797bde-58b9-4c90-933d-28ad6b38baf8,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,98171992-1179-4c87-8bed-345963a8fd7a,98171992-1179-4c87-8bed-345963a8fd7a,stgcn,9f797bde-58b9-4c90-933d-28ad6b38baf8,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,cee2c263-98cc-45e4-8c84-6054b4d540ff,cee2c263-98cc-45e4-8c84-6054b4d540ff,stgcn,4875cd94-306c-4069-af85-5d1762324a65,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,9b35f965-240d-4286-ac61-f576896ccfc9,9b35f965-240d-4286-ac61-f576896ccfc9,stgcn,4875cd94-306c-4069-af85-5d1762324a65,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,5b4f690b-4fc0-4d42-8929-11c186256751,5b4f690b-4fc0-4d42-8929-11c186256751,stgcn,4875cd94-306c-4069-af85-5d1762324a65,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,d019bffd-b9ee-4172-bb8d-5c78de875655,d019bffd-b9ee-4172-bb8d-5c78de875655,stgcn,4875cd94-306c-4069-af85-5d1762324a65,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,edb3943c-99f8-48cf-83e9-68ce6fe78c42,edb3943c-99f8-48cf-83e9-68ce6fe78c42,stgcn,4875cd94-306c-4069-af85-5d1762324a65,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,f7758a39-4e89-470e-a6be-6ea9423ecab7,f7758a39-4e89-470e-a6be-6ea9423ecab7,stgcn,ca895028-df9f-4739-9e64-b498886a2269,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,50888e3a-5847-4cdd-90af-28b713afaf33,d4058f79-7c29-4699-a7bd-6fd7699d61f4,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,4d4e3b83-7819-4bae-a42f-bad62d2d9109,4d4e3b83-7819-4bae-a42f-bad62d2d9109,stgcn,ca895028-df9f-4739-9e64-b498886a2269,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,50888e3a-5847-4cdd-90af-28b713afaf33,d4058f79-7c29-4699-a7bd-6fd7699d61f4,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,f05ff374-2d72-4ef8-9334-6e4445d4fb5f,f05ff374-2d72-4ef8-9334-6e4445d4fb5f,stgcn,ca895028-df9f-4739-9e64-b498886a2269,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,50888e3a-5847-4cdd-90af-28b713afaf33,d4058f79-7c29-4699-a7bd-6fd7699d61f4,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,eeafd103-4153-46ee-87c8-b7f445769194,eeafd103-4153-46ee-87c8-b7f445769194,stgcn,ca895028-df9f-4739-9e64-b498886a2269,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,50888e3a-5847-4cdd-90af-28b713afaf33,d4058f79-7c29-4699-a7bd-6fd7699d61f4,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,df7a5ad7-e6d4-45bd-b918-8339d1d2387d,df7a5ad7-e6d4-45bd-b918-8339d1d2387d,stgcn,ca895028-df9f-4739-9e64-b498886a2269,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,50888e3a-5847-4cdd-90af-28b713afaf33,d4058f79-7c29-4699-a7bd-6fd7699d61f4,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,ca787117-7bf6-4084-80f4-4a0219642785,ca787117-7bf6-4084-80f4-4a0219642785,grin,8ce50234-39ec-46b3-934b-f673d07eb468,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,92661fd0-5043-494c-8e17-da6427233d2a,5e774982-0aee-4475-97b6-035c21712054,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,321e83f1-8c54-42cc-8faa-25d498d001b4,321e83f1-8c54-42cc-8faa-25d498d001b4,grin,8ce50234-39ec-46b3-934b-f673d07eb468,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,92661fd0-5043-494c-8e17-da6427233d2a,5e774982-0aee-4475-97b6-035c21712054,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,21a69e87-e3ec-446f-9f02-07d3b4fe4a70,21a69e87-e3ec-446f-9f02-07d3b4fe4a70,grin,8ce50234-39ec-46b3-934b-f673d07eb468,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,92661fd0-5043-494c-8e17-da6427233d2a,5e774982-0aee-4475-97b6-035c21712054,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,76efc9c2-a70f-4b91-8790-0711878c2a39,76efc9c2-a70f-4b91-8790-0711878c2a39,grin,8ce50234-39ec-46b3-934b-f673d07eb468,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,92661fd0-5043-494c-8e17-da6427233d2a,5e774982-0aee-4475-97b6-035c21712054,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,2230e828-39d0-4a42-a35f-4f3d9548c215,2230e828-39d0-4a42-a35f-4f3d9548c215,grin,8ce50234-39ec-46b3-934b-f673d07eb468,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,92661fd0-5043-494c-8e17-da6427233d2a,5e774982-0aee-4475-97b6-035c21712054,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,5612bb2b-5706-4934-b550-b15e32f8873a,5612bb2b-5706-4934-b550-b15e32f8873a,grin,56324008-3be4-4767-a41e-baf17a4f9a9c,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,ef611584-206f-43c2-9426-127b9c596b84,ef611584-206f-43c2-9426-127b9c596b84,grin,56324008-3be4-4767-a41e-baf17a4f9a9c,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,f7cef6e6-85c8-4c91-973a-52f8997d936d,f7cef6e6-85c8-4c91-973a-52f8997d936d,grin,56324008-3be4-4767-a41e-baf17a4f9a9c,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,7da3fa0f-473e-49d5-b548-96402e0acdb4,7da3fa0f-473e-49d5-b548-96402e0acdb4,grin,56324008-3be4-4767-a41e-baf17a4f9a9c,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,bdfa3b03-a2b8-40b1-a0f5-5e89f648c4c4,bdfa3b03-a2b8-40b1-a0f5-5e89f648c4c4,grin,56324008-3be4-4767-a41e-baf17a4f9a9c,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,543fc476-6bfe-4b94-8039-910af93f01fb,373b849a-e52c-4c5a-9391-ef6de993c69d,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,7c8f3ce9-5fc0-4b36-9bb3-64ba70f69c0c,7c8f3ce9-5fc0-4b36-9bb3-64ba70f69c0c,grin,09616186-751d-4060-a32b-30f7f0814892,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,f0038bd5-b414-4777-a2da-0d82256f0987,f0038bd5-b414-4777-a2da-0d82256f0987,grin,09616186-751d-4060-a32b-30f7f0814892,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,bfbabb2b-0b33-49da-b73e-da26658e53c8,bfbabb2b-0b33-49da-b73e-da26658e53c8,grin,09616186-751d-4060-a32b-30f7f0814892,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,a8f62029-b2da-4aa1-872c-64ed536b5f27,a8f62029-b2da-4aa1-872c-64ed536b5f27,grin,09616186-751d-4060-a32b-30f7f0814892,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,8990446a-2117-4fc6-a012-659c2627d0da,8990446a-2117-4fc6-a012-659c2627d0da,grin,09616186-751d-4060-a32b-30f7f0814892,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1ef718a9-49fd-4c90-8d4d-70a3b80f5b01,1fc01c9f-fefd-4a45-b053-4fcf8b3ff227,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,1b4f7452-b801-41f4-92ad-f3d42091dda2,1b4f7452-b801-41f4-92ad-f3d42091dda2,grin,ca8395ab-130d-4865-88e1-1df43fe92784,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,27a9a537-346a-4e66-8a7e-d396eccc0148,27a9a537-346a-4e66-8a7e-d396eccc0148,grin,ca8395ab-130d-4865-88e1-1df43fe92784,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,f891e7b5-af5e-41da-91f9-6034bf6c82dc,f891e7b5-af5e-41da-91f9-6034bf6c82dc,grin,ca8395ab-130d-4865-88e1-1df43fe92784,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,dce1e886-722e-45a3-95c8-4ed09f2c74a5,dce1e886-722e-45a3-95c8-4ed09f2c74a5,grin,ca8395ab-130d-4865-88e1-1df43fe92784,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,63841397-fdd4-49fc-a4de-04b58f30a226,63841397-fdd4-49fc-a4de-04b58f30a226,grin,ca8395ab-130d-4865-88e1-1df43fe92784,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,fb1e57e9-365b-4289-8291-45bc32c9abd5,1d06e2b8-1811-4a01-9995-f59ad66ba7c3,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,3826262e-4aee-4561-9fc6-a9590229cb70,3826262e-4aee-4561-9fc6-a9590229cb70,grin,f786751e-da07-4947-af2d-2f6f2404b6ab,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,1e738049-212b-4b23-88f6-4dd63b3dd072,1e738049-212b-4b23-88f6-4dd63b3dd072,grin,f786751e-da07-4947-af2d-2f6f2404b6ab,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
result,18040160-b1e5-4053-8709-267d6f3aee38,18040160-b1e5-4053-8709-267d6f3aee38,grin,f786751e-da07-4947-af2d-2f6f2404b6ab,fa9c7108-176e-4c68-840d-6acf3a3e59e4,test,COMPLETED,spatiotemporal,spatiotemporal,distance_knn_v1,sha256:6b6383b859dcb85551f221c474ed687de844cc3191dc4e5c368849578c13d4ce,1aa3dec4-b83a-49e3-b2e4-c61e8f730eff,9afa61e0-8cda-44c6-91a9-5585592b5c75,,exp_st,exp_st,st_predicate_match:algorithm+graph_or_domain
