bank_id,mask_family,realization_id,target_rate,realized_rate,absolute_error,hidden_count,total_count,graph_fingerprint,hidden_support_fingerprint
10a2edb2-0420-4896-9597-de472876a6ad,mcar,test_r017,0.1,0.09993758870640713,6.241129359287056e-05,315451,3156480,,
10a2edb2-0420-4896-9597-de472876a6ad,mcar,test_r018,0.1,0.10012513939578264,0.0001251393957826391,316043,3156480,,
10a2edb2-0420-4896-9597-de472876a6ad,mcar,test_r019,0.1,0.10037700223033252,0.00037700223033251823,316838,3156480,,
4039182f-a8db-4334-9172-fcc9889d276a,mnar,test_r000,0.5,0.09745412611516627,0.40254587388483376,307612,3156480,,
4039182f-a8db-4334-9172-fcc9889d276a,mnar,test_r001,0.5,0.0975757806163828,0.40242421938361717,307996,3156480,,
4039182f-a8db-4334-9172-fcc9889d276a,mnar,test_r002,0.5,0.0974477899432279,0.4025522100567721,307592,3156480,,
4039182f-a8db-4334-9172-fcc9889d276a,mnar,test_r003,0.5,0.09727227798053528,0.4027277220194647,307038,3156480,,
4039182f-a8db-4334-9172-fcc9889d276a,mnar,test_r004,0.5,0.09715442518248175,0.40284557481751826,306666,3156480,,
99feecf3-88bf-4aaa-aaf7-0442c673ee00,mar,test_r000,0.5,0.45153018552311436,0.04846981447688564,1425246,3156480,,
99feecf3-88bf-4aaa-aaf7-0442c673ee00,mar,test_r001,0.5,0.4774996198296837,0.022500380170316303,1507218,3156480,,
99feecf3-88bf-4aaa-aaf7-0442c673ee00,mar,test_r002,0.5,0.45378459549878347,0.04621540450121653,1432362,3156480,,
99feecf3-88bf-4aaa-aaf7-0442c673ee00,mar,test_r003,0.5,0.48458979622871046,0.015410203771289543,1529598,3156480,,
99feecf3-88bf-4aaa-aaf7-0442c673ee00,mar,test_r004,0.5,0.479467001216545,0.020532998783454992,1513428,3156480,,
16b0a16b-5f3f-44eb-9653-f23133fb5e1e,mcar,test_r000,0.5,0.500576274837794,0.0005762748377939886,1580059,3156480,,
16b0a16b-5f3f-44eb-9653-f23133fb5e1e,mcar,test_r001,0.5,0.5005841950527169,0.000584195052716896,1580084,3156480,,
16b0a16b-5f3f-44eb-9653-f23133fb5e1e,mcar,test_r002,0.5,0.49985902017437145,0.00014097982562855105,1577795,3156480,,
16b0a16b-5f3f-44eb-9653-f23133fb5e1e,mcar,test_r003,0.5,0.49996420062854824,3.5799371451761264e-05,1578127,3156480,,
16b0a16b-5f3f-44eb-9653-f23133fb5e1e,mcar,test_r004,0.5,0.499763977595296,0.00023602240470399494,1577495,3156480,,
c8e70afb-1f72-4bfc-aca5-c106fd2c131e,mnar,test_r000,0.3,0.05842045569748581,0.2415795443025142,184403,3156480,,
c8e70afb-1f72-4bfc-aca5-c106fd2c131e,mnar,test_r001,0.3,0.05845942315490673,0.24154057684509325,184526,3156480,,
c8e70afb-1f72-4bfc-aca5-c106fd2c131e,mnar,test_r002,0.3,0.05850124188969992,0.24149875811030008,184658,3156480,,
c8e70afb-1f72-4bfc-aca5-c106fd2c131e,mnar,test_r003,0.3,0.05848381741686942,0.24151618258313057,184603,3156480,,
c8e70afb-1f72-4bfc-aca5-c106fd2c131e,mnar,test_r004,0.3,0.0583450552514193,0.24165494474858068,184165,3156480,,
c0ba7279-9d9f-4136-af76-ed28f64aa29b,mnar,test_r000,0.1,0.01948372871046229,0.08051627128953771,61500,3156480,,
c0ba7279-9d9f-4136-af76-ed28f64aa29b,mnar,test_r001,0.1,0.019505905312246552,0.08049409468775345,61570,3156480,,
c0ba7279-9d9f-4136-af76-ed28f64aa29b,mnar,test_r002,0.1,0.01940072485806975,0.08059927514193026,61238,3156480,,
c0ba7279-9d9f-4136-af76-ed28f64aa29b,mnar,test_r003,0.1,0.019396923154906733,0.08060307684509327,61226,3156480,,
c0ba7279-9d9f-4136-af76-ed28f64aa29b,mnar,test_r004,0.1,0.019325007603406327,0.08067499239659368,60999,3156480,,
c3a0b274-786b-480d-a5ca-9b00c1fa0256,mar,test_r000,0.3,0.2707725060827251,0.029227493917274916,854688,3156480,,
c3a0b274-786b-480d-a5ca-9b00c1fa0256,mar,test_r001,0.3,0.2860800638686131,0.013919936131386867,903006,3156480,,
c3a0b274-786b-480d-a5ca-9b00c1fa0256,mar,test_r002,0.3,0.27217343369829683,0.02782656630170316,859110,3156480,,
c3a0b274-786b-480d-a5ca-9b00c1fa0256,mar,test_r003,0.3,0.2901935066909976,0.009806493309002406,915990,3156480,,
c3a0b274-786b-480d-a5ca-9b00c1fa0256,mar,test_r004,0.3,0.2865837895377129,0.013416210462287081,904596,3156480,,
20c9ee48-338f-4c95-913e-9dede901f7b6,mar,test_r000,0.1,0.09108120437956205,0.008918795620437958,287496,3156480,,
20c9ee48-338f-4c95-913e-9dede901f7b6,mar,test_r001,0.1,0.09571738138686131,0.0042826186131386945,302130,3156480,,
20c9ee48-338f-4c95-913e-9dede901f7b6,mar,test_r002,0.1,0.09083219282238443,0.009167807177615575,286710,3156480,,
20c9ee48-338f-4c95-913e-9dede901f7b6,mar,test_r003,0.1,0.0977455900243309,0.0022544099756691,308532,3156480,,
20c9ee48-338f-4c95-913e-9dede901f7b6,mar,test_r004,0.1,0.09621350364963503,0.0037864963503649735,303696,3156480,,
58459209-69d8-4ba5-960d-8f606ecce4ce,mcar,test_r000,0.3,0.3001808977088402,0.00018089770884022194,947515,3156480,,
58459209-69d8-4ba5-960d-8f606ecce4ce,mcar,test_r001,0.3,0.30030920519059207,0.00030920519059207674,947920,3156480,,
58459209-69d8-4ba5-960d-8f606ecce4ce,mcar,test_r002,0.3,0.2997456026966748,0.0002543973033252156,946141,3156480,,
58459209-69d8-4ba5-960d-8f606ecce4ce,mcar,test_r003,0.3,0.30004435320356854,4.435320356854788e-05,947084,3156480,,
58459209-69d8-4ba5-960d-8f606ecce4ce,mcar,test_r004,0.3,0.29957484286293595,0.00042515713706403613,945602,3156480,,
0ab0780d-50e6-45dd-a719-225a9b4d8b92,mcar,test_r000,0.1,0.1001260898215734,0.00012608982157338855,316046,3156480,,
0ab0780d-50e6-45dd-a719-225a9b4d8b92,mcar,test_r001,0.1,0.09983684357258718,0.000163156427412825,315133,3156480,,
0ab0780d-50e6-45dd-a719-225a9b4d8b92,mcar,test_r002,0.1,0.10006557937956205,6.557937956204463e-05,315855,3156480,,
0ab0780d-50e6-45dd-a719-225a9b4d8b92,mcar,test_r003,0.1,0.10004467001216545,4.467001216544586e-05,315789,3156480,,
0ab0780d-50e6-45dd-a719-225a9b4d8b92,mcar,test_r004,0.1,0.09969808140713707,0.00030191859286293754,314695,3156480,,
