series_index,column_label,n_observed,adf_statistic,adf_pvalue,adf_used_lag,kpss_statistic,kpss_pvalue,kpss_used_lag,stationarity_verdict,recommended_d,constant_series,too_short,all_missing,warnings
184,column_184,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
185,column_185,600,0.7280100871302794,0.9903805983907347,15,1.8928101601092293,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
186,column_186,600,-1.9387915664896809,0.3140380336267748,15,3.6179248126861525,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
187,column_187,600,-2.1717625169411514,0.21665316027315323,19,1.0299174902014374,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
188,column_188,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
189,column_189,600,0.2600611669983945,0.9754360605384289,16,1.964910138306191,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
190,column_190,600,-1.3325416269804098,0.6141561487948103,16,3.6361381075491184,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
191,column_191,600,-3.138204489763319,0.023852063876355866,6,0.47961647500097676,0.04625755067545569,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
192,column_192,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
193,column_193,600,0.4726307348410678,0.9840170561893197,18,1.9572325841511204,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
194,column_194,600,-1.4130946336572516,0.5759825363219313,15,3.622447337555617,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
195,column_195,600,-2.4129651846558198,0.1381104688424859,17,0.4707311706415282,0.048258745351007167,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
196,column_196,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
197,column_197,600,0.30531500815699814,0.9775870259492117,15,1.983944772508177,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
198,column_198,600,-2.279878341997563,0.17853974723601013,19,3.627609071576823,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
199,column_199,600,-1.7914304038027,0.3847244837055287,19,0.6247242990520525,0.02038870008617704,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
200,column_200,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
201,column_201,600,0.6537330801520412,0.9888678308237218,17,1.9149317479001975,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
202,column_202,600,-1.2083876863453031,0.669977173222752,11,3.618215181649046,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
203,column_203,600,-1.8397571721759123,0.36090953404588666,6,0.6869397899382811,0.014732746369247172,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
204,column_204,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
205,column_205,600,-0.4884557223827589,0.8942496651399425,8,1.5965503857741508,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
206,column_206,600,6.4473995814303136,1.0,19,2.939928498640552,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
207,column_207,600,-1.5842783340047375,0.4914860455689146,19,0.6826952880105637,0.015118610180857847,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
208,column_208,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
209,column_209,600,-0.5762534114671586,0.8762580121898624,6,1.5923420656945932,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
210,column_210,600,6.138717842073582,1.0,17,2.938467152677647,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
211,column_211,600,-2.6802263630028005,0.07752291858335833,19,1.008949017686718,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
212,column_212,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
213,column_213,600,-3.0232200946731846,0.03278210317826865,16,1.1546530183643606,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
214,column_214,600,3.6588544505696756,1.0,17,3.3967982952739533,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
215,column_215,600,-5.356761487030848,4.172431826714682e-06,16,0.5602308144830518,0.028101167909222565,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
216,column_216,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
217,column_217,600,-0.6693903262305523,0.8545196396801942,6,1.5889496536277201,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
218,column_218,600,3.9424393121691454,1.0,11,2.9170810690259072,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
219,column_219,600,-1.5222401313938163,0.522482185326363,19,2.375631628416088,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
220,column_220,600,-0.3181693893365427,0.9228912916442564,16,3.707531692098609,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
221,column_221,600,-0.46158677794400993,0.8992971213417431,8,1.5892316844403342,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
222,column_222,600,5.228196195137744,1.0,16,2.93543820747754,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
223,column_223,600,-2.6322690413891734,0.08650960956337828,7,0.6310804962877207,0.019810863973843573,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
224,column_224,600,0.7068508455193169,0.9899736029480741,7,3.159869062548867,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
225,column_225,600,-3.2067736910331317,0.01959592421339113,16,1.1551559542257919,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
226,column_226,600,3.1929156238425387,1.0,18,3.406708439202052,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
227,column_227,600,-3.310386562711193,0.014420530775324385,19,0.9003511919793685,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
228,column_228,600,0.7068508455193169,0.9899736029480741,7,3.159869062548867,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
229,column_229,600,-0.5588480867304887,0.8800122275372753,6,1.5792515484493457,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
230,column_230,600,6.303713003849852,1.0,18,2.917863776061515,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
231,column_231,600,-2.9568902266557204,0.039121174960248445,19,0.9148655918538321,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
232,column_232,600,-0.4511637398509101,0.901199442178034,17,3.734105764323158,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
233,column_233,600,0.12988031423114274,0.968042935864843,15,1.8896136554746195,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
234,column_234,600,-1.954030010781021,0.30708568715913265,18,3.626832804139793,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
235,column_235,600,-1.7562452809405305,0.4023906944543092,19,0.6265113870058467,0.02022623754492302,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
236,column_236,600,0.9079605786808622,0.9931933395817238,9,3.170347636884743,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
237,column_237,600,-0.5868329137542813,0.8739295781398648,7,1.5894568988976094,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
238,column_238,600,5.941131542728266,1.0,17,2.9199934831140837,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
239,column_239,600,-1.837098056713758,0.3622052091786036,17,0.6201723056496387,0.020802517668214664,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
240,column_240,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
241,column_241,600,0.4736876770711931,0.984051027742933,19,1.9576680246895788,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
242,column_242,600,-1.8680134108968796,0.34725493342774333,15,3.6290675727620783,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
243,column_243,600,-1.635527167324213,0.4645989207703465,18,1.0535841754235735,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
244,column_244,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
245,column_245,600,0.1595565659983575,0.969899807714213,15,2.014393296961969,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
246,column_246,600,-1.6197678611454172,0.47285100157356114,17,3.6266852832964522,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
247,column_247,600,-2.3909153863590413,0.14431690786466855,18,0.457369357544115,0.05242700105857113,16,stationary,0,false,false,false,mixed ADF/KPSS decision
248,column_248,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
249,column_249,600,0.9387815968829524,0.9935761287947807,19,1.8869409285242738,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
250,column_250,600,-1.7240535920383946,0.41876388880060983,13,3.6245692694421674,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
251,column_251,600,-2.8056631098808174,0.05746937543947484,13,0.46148797946837455,0.0506517329877696,16,stationary,0,false,false,false,mixed ADF/KPSS decision
252,column_252,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
253,column_253,600,-0.2903344684003867,0.9268621490169777,12,1.914571797261845,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
254,column_254,600,-1.7449813724748158,0.4080983050465192,11,3.620751458169734,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
255,column_255,600,-1.752443737388611,0.4043143193988002,19,0.6322439821187129,0.01970509253466246,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
256,column_256,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
257,column_257,600,-0.6564985916397588,0.8576980032940542,6,1.5876934832745055,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
258,column_258,600,5.446311035677937,1.0,14,2.9541907184022667,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
259,column_259,600,-1.6412835908890417,0.4615901581440407,19,0.6832566691944592,0.015067575527776439,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
260,column_260,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
261,column_261,600,-0.4975443881764397,0.8924948026375208,7,1.610562366187768,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
262,column_262,600,5.036714896422203,1.0,17,2.9481833256227326,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
263,column_263,600,-1.8078149265011598,0.37658876022473387,9,0.6437210795752217,0.018661720038616204,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
264,column_264,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
265,column_265,600,-0.6578948272004114,0.8573564446526023,6,1.6206621647757633,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
266,column_266,600,6.143124949756467,1.0,19,2.945298683012662,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
267,column_267,600,-1.9328670155526235,0.3167608474796162,19,0.6297906619718929,0.01992812163891882,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
268,column_268,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
269,column_269,600,-0.4360122924294695,0.9039101609959393,8,1.5702426920964625,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
270,column_270,600,6.252165001303074,1.0,19,2.9547398846564703,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
271,column_271,600,-4.496053701852451,0.00019989382391692598,13,0.5582957454622125,0.02853699426526745,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
272,column_272,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
273,column_273,600,0.036586955555820276,0.9614552240724842,13,1.8659686157688147,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
274,column_274,600,-1.919687627047885,0.32285685909720163,15,3.6232836640897106,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
275,column_275,600,-0.7843727071984398,0.8236694235102657,19,2.3858330345101635,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
276,column_276,600,-0.012723187896615754,0.9574671540382234,18,3.652561089511157,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
277,column_277,600,-0.17345557371274148,0.9416125635721371,11,2.038267633844029,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
278,column_278,600,-2.4835787403063687,0.1195210892824875,19,3.6234691147488034,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
279,column_279,600,-2.650162993940107,0.08306632905909872,6,0.6254050333513206,0.020326815149879947,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
280,column_280,600,-5.621783547240805,1.1407444568010476e-06,15,0.6889890681163852,0.014546448353055894,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
281,column_281,600,-2.9453646016139623,0.04032133331237677,13,1.1550595553852836,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
282,column_282,600,3.101324596936208,1.0,11,3.413748709015385,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
283,column_283,600,-4.134298536489937,0.000849535257100498,16,0.5589555856128994,0.02838838161871635,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
284,column_284,600,-5.621783547240805,1.1407444568010476e-06,15,0.6889890681163852,0.014546448353055894,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
285,column_285,600,-3.2428838038205434,0.017632773709353115,16,1.1436485674500487,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
286,column_286,600,3.1833306643238584,1.0,15,3.4069824034943887,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
287,column_287,600,-4.246480682720021,0.0005491812734320086,15,0.555902783176906,0.029075949734931075,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
288,column_288,600,0.710143163034929,0.9900381351123443,7,3.150756951284583,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
289,column_289,600,-0.4649528058094712,0.8986761828565308,8,1.5761240670040992,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
290,column_290,600,5.977615697856922,1.0,16,2.936013977976366,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
291,column_291,600,-2.143160039715174,0.22751742408219172,18,1.2578566872335415,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
292,column_292,600,-5.472263126908968,2.3841155074806956e-06,14,0.8513489891711861,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
293,column_293,600,-3.568898273420311,0.006384233185527572,18,0.2624031809627814,0.1,16,stationary,0,false,false,false,
294,column_294,600,-0.08972634115186455,0.9504522638180545,6,3.3463366562833956,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
295,column_295,600,-2.1138385200933625,0.23898659484470935,19,1.2623751351971249,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
296,column_296,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
297,column_297,600,-3.7311263784340265,0.003696036473536539,17,0.2651983048025084,0.1,16,stationary,0,false,false,false,
298,column_298,600,-0.03354481956369707,0.9556684616503146,5,3.3314607975297705,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
299,column_299,600,-1.6193078746158514,0.47309217146430443,19,1.0388269449960643,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
300,column_300,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
301,column_301,600,0.1030347477875951,0.9662676806387838,15,2.0193562740766398,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
302,column_302,600,-1.0484873720914956,0.735171661907444,10,3.629543374675129,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
303,column_303,600,-1.988115499182147,0.29180822707555076,19,0.46069026748363295,0.050995574360503046,16,stationary,0,false,false,false,mixed ADF/KPSS decision
304,column_304,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
305,column_305,600,-0.3590614753244266,0.9167129334355548,14,1.9272310980848921,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
306,column_306,600,-1.4325737834920689,0.566564093533753,9,3.616882312745551,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
307,column_307,600,-1.8046852109115499,0.37813810996194,19,0.4787037228414145,0.04646312548616791,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
308,column_308,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
309,column_309,600,0.38778784390579624,0.9810324622639482,15,1.814184796381963,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
310,column_310,600,-1.919574041001206,0.32290962859709865,17,3.6284808065993794,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
311,column_311,600,-1.9525909589018726,0.30773906391724765,19,0.6230549584315273,0.02054045832440661,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
312,column_312,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
313,column_313,600,0.24277389450366524,0.9745611560311565,15,2.009675139769976,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
314,column_314,600,-2.1633506041752844,0.2198148465809745,17,3.620175699186132,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
315,column_315,600,-1.418023670341676,0.5736054958060307,16,0.6770776372531214,0.015629305704261687,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
316,column_316,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
317,column_317,600,0.6430022454720518,0.9886289686133861,17,2.0178930386324705,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
318,column_318,600,-1.5592121451421486,0.504043457287062,11,3.6278790413025943,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
319,column_319,600,-1.3930009981748426,0.5856268903247316,15,0.669638583507275,0.016305583317520453,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
320,column_320,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
321,column_321,600,0.33344183565192,0.9788278159254695,17,1.8185139620767263,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
322,column_322,600,-1.797452230002179,0.3817273223458112,18,3.6282580812994825,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
323,column_323,600,-1.648347801933105,0.45790223695229704,19,0.6362996052882237,0.019336399519252388,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
324,column_324,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
325,column_325,600,-0.3228000922191206,0.9222125073763331,9,1.5866586839471666,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
326,column_326,600,3.7921070351706114,1.0,11,2.950391580152445,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
327,column_327,600,-1.345197914136269,0.6082490947580446,18,2.228076968718202,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
328,column_328,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
329,column_329,600,0.38821407241133055,0.9810488001958013,15,1.8648265615233581,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
330,column_330,600,-1.9250478856660085,0.320371077253499,16,3.6244860082797503,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
331,column_331,600,-1.789408300409088,0.38573271277687005,18,2.760480213457796,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
332,column_332,600,-5.905654108609199,2.7126019630414685e-07,15,0.8556192334516225,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
333,column_333,600,0.44234820591501106,0.9830113753695998,17,1.829029545727752,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
334,column_334,600,-1.6379896252333235,0.4633114641381294,15,3.6272425079805677,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
335,column_335,600,-2.7464789748207115,0.06633487699842781,6,0.6466139285410966,0.01839873376899122,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
336,column_336,600,-5.866970351728349,3.3080349325213083e-07,15,0.6838849194630078,0.015010461866999291,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
337,column_337,600,-2.420849072369924,0.13593816700436906,13,1.1539859170251419,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
338,column_338,600,3.693654350643748,1.0,15,3.4191834691876783,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
339,column_339,600,-5.05235452143605,1.7464887480481347e-05,18,0.5404448669491294,0.03255746239884472,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
340,column_340,600,-5.866970351728349,3.3080349325213083e-07,15,0.6838849194630078,0.015010461866999291,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
341,column_341,600,-2.9973682587934354,0.03514090379199647,14,1.1534228159526803,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
342,column_342,600,3.423280493340933,1.0,15,3.3896854302259896,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
343,column_343,600,-5.4211150633291965,3.057942923385046e-06,17,0.5524706988009267,0.029848941711502992,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
344,column_344,600,-5.780755876852921,5.132609922659306e-07,15,0.6888298294253958,0.014560924597691286,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
345,column_345,600,-2.8505247433779366,0.0514112144132121,14,1.1530955860225527,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
346,column_346,600,3.751657004119698,1.0,15,3.4138127501582796,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
347,column_347,600,-4.967793751881666,2.5691601833306103e-05,17,0.5588829888857987,0.02840473223292822,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
348,column_348,600,-5.761402322778748,5.661208207407054e-07,15,0.681098665246395,0.015263757704873185,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
349,column_349,600,-2.9647645768603894,0.038318551762183364,15,1.1524146759085747,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
350,column_350,600,2.7370068512514085,0.9990880734917844,13,3.413094997484941,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
351,column_351,600,-4.7163264421277935,7.840656785994e-05,18,0.5575632398807332,0.02870197299983486,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
352,column_352,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
353,column_353,600,-3.352570394936358,0.012685999899579197,16,1.1509459166958202,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
354,column_354,600,3.2809314834806886,1.0,15,3.40752587456804,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
355,column_355,600,-4.554013880970336,0.00015687020282318442,18,0.5567723031909784,0.028880111893923786,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
356,column_356,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
357,column_357,600,-0.5324333594566776,0.8855304475144352,13,1.5853920010982945,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
358,column_358,600,5.531302276888931,1.0,19,2.953045426901719,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
359,column_359,600,-1.985390120792487,0.2930155327842967,19,1.0440536887746479,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
360,column_360,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
361,column_361,600,-0.4616716861999316,0.8992814978856252,8,1.5974189131949672,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
362,column_362,600,5.088700532519034,1.0,19,2.927205655970202,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
363,column_363,600,-4.063765081294242,0.0011110648635863603,13,1.3406216389464438,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
364,column_364,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
365,column_365,600,-5.0665634278720395,1.635971186357326e-05,8,0.262336202998096,0.1,16,stationary,0,false,false,false,
