result_id,algorithm_id,dataset_id,mae,rmse,graph_policy,graph_fingerprint,metric_scope,benchmark_contract_id,benchmark_mask_bank_id,benchmark_realization_id,evaluation_support_fingerprint,graph_params,correlation_source,rank,group_key
71f3bb8d-ae12-414b-ab09-5d1d3793d6fc,dcrnn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,31.312334060668945,40.200130462646484,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r003,sha256:df0318c47fa114681cc9dc333a8d9ff0f8b6bbe33b12c3d4997ad3f93eadbb3b,{},,4,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r003|sha256:df0318c47fa114681cc9dc333a8d9ff0f8b6bbe33b12c3d4997ad3f93eadbb3b|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
c55ddbd1-71b0-40d4-ae3d-2dc382b280e6,stgcn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,30.016782760620117,37.92551040649414,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r002,sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426,{},,1,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r002|sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
a676a437-a48d-4433-8c7a-5ee6462fbd89,ignnk,fa9c7108-176e-4c68-840d-6acf3a3e59e4,30.508094787597656,39.39678192138672,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r002,sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426,{},,2,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r002|sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
a3a04df1-4bac-4fb0-b9d8-f21951463994,grin,fa9c7108-176e-4c68-840d-6acf3a3e59e4,32.83903121948242,41.519256591796875,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r002,sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426,{},,3,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r002|sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
6971c82e-ab49-458d-9fd8-c7a7d72b6111,dcrnn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,33.19105529785156,41.79241180419922,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r002,sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426,{},,4,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r002|sha256:7b0c18abb523f6dd35ac01f62bad400559c36b648d6b949a475a0a4358f0b426|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
c7fd7df9-61a3-4f5c-bff3-efa2a268bfe3,ignnk,fa9c7108-176e-4c68-840d-6acf3a3e59e4,31.984745025634766,40.54216766357422,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r001,sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca,{},,1,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r001|sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
537de68e-b8ef-4fb4-9382-4f74d83b5c5f,stgcn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,32.937522888183594,41.49571990966797,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r001,sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca,{},,2,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r001|sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
b44234e6-9f3c-4ad9-b8d2-6787172fc062,grin,fa9c7108-176e-4c68-840d-6acf3a3e59e4,33.477046966552734,42.291900634765625,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r001,sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca,{},,3,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r001|sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
a2d4a3c0-88a5-41a6-ba58-3ef3e335f7e8,dcrnn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,33.860740661621094,42.65918731689453,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r001,sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca,{},,4,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r001|sha256:cbfbe9dbc45f8235b2f5783230d7e72dec3257ed35466b042ca278ac27cb0fca|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
53c7be02-eec6-4f22-b082-ed41d21cf932,stgcn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,28.731456756591797,39.4736328125,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r000,sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5,{},,1,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r000|sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
6403283a-9c67-44db-a1e9-389204e419a9,ignnk,fa9c7108-176e-4c68-840d-6acf3a3e59e4,31.771862030029297,40.81572723388672,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r000,sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5,{},,2,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r000|sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
22cc127e-2e69-403e-bc49-4f8d72cf3765,grin,fa9c7108-176e-4c68-840d-6acf3a3e59e4,31.95244789123535,41.27895736694336,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r000,sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5,{},,3,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r000|sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
7731e32c-5068-420a-95f0-80749ea73dd5,dcrnn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,32.44286346435547,41.6773681640625,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,6b11c265-a769-43e0-a7d4-4f3b87505a0d,dfe01aad-97ad-4621-b1f8-adcebd13c6f9,test_r000,sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5,{},,4,fa9c7108-176e-4c68-840d-6acf3a3e59e4|6b11c265-a769-43e0-a7d4-4f3b87505a0d|dfe01aad-97ad-4621-b1f8-adcebd13c6f9|test_r000|sha256:c329fefb3e83012c940d8cd0b384b2d8e4766fff64ff935657966c21e9eb1eb5|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
ff5045d5-5d12-4ea1-8068-18231ddf22d7,ignnk,fa9c7108-176e-4c68-840d-6acf3a3e59e4,34.18223190307617,42.85066604614258,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r004,sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41,{},,1,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r004|sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
4230ad51-92af-4450-aadb-2d7037677ec1,grin,fa9c7108-176e-4c68-840d-6acf3a3e59e4,33.842281341552734,42.99652862548828,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r004,sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41,{},,2,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r004|sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
17b902c3-3a66-42dd-aae8-fb275fba8438,dcrnn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,34.34535217285156,43.40047073364258,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r004,sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41,{},,3,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r004|sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
181c35f0-3036-47ff-80b3-4be2c73dd5e5,stgcn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,35.52836990356445,44.460487365722656,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r004,sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41,{},,4,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r004|sha256:8c2ac4ac02a55fed3f7a5738872c97df3a5d380474ce0cd4282431a77c279f41|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
481f8480-4200-4eff-9770-de9f4d6fc9d3,ignnk,fa9c7108-176e-4c68-840d-6acf3a3e59e4,32.61731719970703,41.3875617980957,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r003,sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2,{},,1,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r003|sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
8ed14e72-40bb-412c-8912-b9b101ea7cdb,stgcn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,33.18165969848633,41.64287185668945,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r003,sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2,{},,2,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r003|sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
c235d1fd-970c-4ba4-bb45-cd000f255847,grin,fa9c7108-176e-4c68-840d-6acf3a3e59e4,33.5915412902832,42.04547882080078,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r003,sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2,{},,3,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r003|sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
9df7782f-8354-4a1c-b693-36e457048bc3,dcrnn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,33.81696701049805,42.16210174560547,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r003,sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2,{},,4,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r003|sha256:ea15239e7f401d6ca5901e42a3308968b0126bc73644f94459368ed501861dc2|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
9c97d2d3-31bd-4c03-88c4-b6e903a30731,ignnk,fa9c7108-176e-4c68-840d-6acf3a3e59e4,30.176828384399414,38.340782165527344,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r002,sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb,{},,1,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r002|sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
e8b15447-5a56-4dd8-aec8-39d4616d6fb3,dcrnn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,30.59766387939453,38.76683044433594,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r002,sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb,{},,2,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r002|sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
abb2df46-3186-4708-adf1-86653dea18d5,stgcn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,30.75235366821289,38.83024215698242,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r002,sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb,{},,3,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r002|sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
6c949590-f41b-41b6-b786-a6dca5111ea4,grin,fa9c7108-176e-4c68-840d-6acf3a3e59e4,30.895885467529297,39.04072570800781,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r002,sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb,{},,4,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r002|sha256:14b9dc8d7228d28c552ae9b12594a1d44f0a9546cd2815aac32873baa18616cb|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
3755b64e-a4dd-4888-88f4-3f54be4d7b1d,stgcn,fa9c7108-176e-4c68-840d-6acf3a3e59e4,32.87697982788086,42.15562438964844,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r001,sha256:cbc6f4f1d65d811f368afaa915571f1b0baf302533ed032fa438cfe16344a494,{},,1,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r001|sha256:cbc6f4f1d65d811f368afaa915571f1b0baf302533ed032fa438cfe16344a494|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
4c84e546-cdc5-489a-8b89-250d90fed7cd,ignnk,fa9c7108-176e-4c68-840d-6acf3a3e59e4,34.099124908447266,43.07520294189453,grid_4n_v1,sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432,global,a07fc937-415a-4734-abb6-dae4b50cab68,c94df2be-b327-4cd2-bd90-7a5b00610aad,test_r001,sha256:cbc6f4f1d65d811f368afaa915571f1b0baf302533ed032fa438cfe16344a494,{},,2,fa9c7108-176e-4c68-840d-6acf3a3e59e4|a07fc937-415a-4734-abb6-dae4b50cab68|c94df2be-b327-4cd2-bd90-7a5b00610aad|test_r001|sha256:cbc6f4f1d65d811f368afaa915571f1b0baf302533ed032fa438cfe16344a494|grid_4n_v1|sha256:ff68c2f545d16f90d1e3b4a9b00305d1b291b92f29d9cd1557f2a1e30e9bd432|sha256:6a57d86e7dd3172662aaf433a408cdd180e4398b8abef10e8b7cfd1b193e4fc4|global
